id,name,entity,country,sources,isMobile,isAnalysis,parameters,sensorType,lastUpdated,firstUpdated,measurements,bounds,manufacturers,coordinates.latitude,coordinates.longitude,province
8809,Calgary Central2,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 35915, 'average': 8.136281948881772, 'lastValue': 8.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-23T15:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 33740, 'average': 0.015334339595837129, 'lastValue': 0.026, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2018-08-23T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 33700, 'average': 0.023439790204833284, 'lastValue': 0.002, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2018-08-23T15:00:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 34130, 'average': 0.38941861280594836, 'lastValue': 0.3, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 8, 'firstUpdated': '2018-08-23T15:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2018-08-23T15:00:00+00:00,137485,"[-114.075165, 51.047611, -114.075165, 51.047611]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",51.047611,-114.075165,AB
8817,Sarnia,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 4296, 'average': 0.002, 'lastValue': 0.0, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2023-07-16T16:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5657, 'average': 0.004, 'lastValue': 0.003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T16:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 38130, 'average': 0.028933757368910483, 'lastValue': 0.031, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2018-07-23T21:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5604, 'average': 0.001, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5603, 'average': 0.003, 'lastValue': 0.004, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 39226, 'average': 7.395995785036881, 'lastValue': 2.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-07-23T21:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2018-07-23T21:00:00+00:00,98516,"[-82.395341, 42.990263, -82.395341, 42.990263]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",42.990263,-82.395341,ON
8867,Sudbury,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 38202, 'average': 0.025192929230387805, 'lastValue': 0.036, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2018-07-23T21:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 39299, 'average': 5.378035966255366, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-07-23T21:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5587, 'average': 0.001, 'lastValue': 0.002, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 4253, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-21T06:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2023-07-16T16:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5643, 'average': 0.003, 'lastValue': 0.002, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T16:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2018-07-23T21:00:00+00:00,92984,"[-81.003105, 46.491941, -81.003105, 46.491941]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.491941,-81.003105,ON
8879,TERRACE SKEENA MIDDL,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 18425, 'average': 0.0006309756488304514, 'lastValue': 0.0012, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 13206, 'average': 0.0017591794660344216, 'lastValue': 0.0013, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T05:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 30231, 'average': 5.156923652694614, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2019-10-28T18:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 18175, 'average': 0.019388135316228527, 'lastValue': 0.045, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T08:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 7297, 'average': 0.0010959914101646376, 'lastValue': 0.0003, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2019-10-28T18:00:00+00:00,87334,"[-128.6075, 54.52166999999999, -128.6075, 54.52166999999999]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",54.52166999999999,-128.6075,BC
8910,Wood Buffalo Park,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 2360, 'average': 0.023, 'lastValue': 0.035, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2022-10-04T18:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2022-10-04T18:00:00+00:00,2360,"[-113.63769, 60.1465, -113.63769, 60.1465]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",60.1465,-113.63769,NT
230086,Kitimat Haul Road,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 18630, 'average': 3.6220095693779903, 'lastValue': 7.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 18528, 'average': 0.002261118540077057, 'lastValue': 0.0038, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-07-23T12:00:00+00:00,37158,"[-128.70269, 54.029194, -128.70269, 54.029194]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",54.029194,-128.70269,BC
230088,PINE RIVER GAS PLANT,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 18852, 'average': 0.002898917162966974, 'lastValue': 0.0002, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-07-23T12:00:00+00:00,18852,"[-121.928814, 55.570022, -121.928814, 55.570022]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",55.570022,-121.928814,BC
230092,Pine River Hasler,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 18863, 'average': 0.0004180194805194583, 'lastValue': 0.0011, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-07-23T12:00:00+00:00,18863,"[-121.99348, 55.601678, -121.99348, 55.601678]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",55.601678,-121.99348,BC
230100,Trail Butler Park,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 18404, 'average': 0.0042044068337857765, 'lastValue': 0.0018, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T13:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-07-23T13:00:00+00:00,18404,"[-117.697828, 49.096218, -117.697828, 49.096218]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",49.096218,-117.697828,BC
230126,Taylor South Hill,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 18716, 'average': 8.795742366560325e-05, 'lastValue': 0.0004, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T18:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-07-23T18:00:00+00:00,18716,"[-120.662779, 56.105871, -120.662779, 56.105871]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",56.105871,-120.662779,BC
236022,Terrebonne - Parc Va,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 18646, 'average': 8.701938816050829, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 18476, 'average': 0.02571368270149752, 'lastValue': 0.028, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,37122,"[-73.65776, 45.70476, -73.65776, 45.70476]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.70476,-73.65776,QC
236023,Qu�bec - Coll�ge St-,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 17537, 'average': 0.024755264066275783, 'lastValue': 0.02, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17624, 'average': 7.730967520192481, 'lastValue': 2.3, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,35161,"[-71.2461, 46.7969, -71.2461, 46.7969]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.7969,-71.2461,QC
236024,Brossard - Parc Sorb,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 16437, 'average': 7.496875000000003, 'lastValue': 0.9, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 16421, 'average': 0.027394174005613576, 'lastValue': 0.028, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,32858,"[-73.468631, 45.44866, -73.468631, 45.44866]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.44866,-73.468631,QC
236025,Qu�bec - Charlesbour,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 18379, 'average': 0.02643844282238463, 'lastValue': 0.021, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 18404, 'average': 7.421271076523989, 'lastValue': 3.9, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,36783,"[-71.2572, 46.8615, -71.2572, 46.8615]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.8615,-71.2572,QC
236026,Saguenay - UQAC,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 18287, 'average': 5.849251633176208, 'lastValue': 1.8, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 17768, 'average': 0.02597436785590615, 'lastValue': 0.032, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,36055,"[-71.0528, 48.4153, -71.0528, 48.4153]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",48.4153,-71.0528,QC
236027,Auclair,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 18043, 'average': 0.02870561533288527, 'lastValue': 0.025, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17694, 'average': 3.8833101529902634, 'lastValue': 2.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,35737,"[-68.7072, 47.73333, -68.7072, 47.73333]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",47.73333,-68.7072,QC
236028,Saguenay - Parc Powe,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 18396, 'average': 0.02580967086550214, 'lastValue': 0.033, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 8349, 'average': 9.855560458958509, 'lastValue': 1.5, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2022-12-21T15:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,26745,"[-71.185, 48.43417, -71.185, 48.43417]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",48.43417,-71.185,QC
236029,Trois-Rivi�res - Cap,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 16611, 'average': 0.024832951945080357, 'lastValue': 0.018, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17053, 'average': 8.145581200167852, 'lastValue': 3.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,33664,"[-72.510042, 46.362425, -72.510042, 46.362425]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.362425,-72.510042,QC
236030,Temiscaming,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 18028, 'average': 9.805404736364393, 'lastValue': 1.4, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 17883, 'average': 0.026321899080288595, 'lastValue': 0.041, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,35911,"[-79.0997, 46.72139, -79.0997, 46.72139]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.72139,-79.0997,QC
236031,Senneterre,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 16870, 'average': 0.026570498528494118, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17339, 'average': 4.835864978902951, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,34209,"[-77.1997, 48.4325, -77.1997, 48.4325]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",48.4325,-77.1997,QC
236032,Saint-Jean-sur-Riche,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 18120, 'average': 0.026411071659135168, 'lastValue': 0.029, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17856, 'average': 6.737555264450611, 'lastValue': 0.9, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,35976,"[-73.3489, 45.29417, -73.3489, 45.29417]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.29417,-73.3489,QC
236033,Radisson,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 17502, 'average': 3.4548348300192524, 'lastValue': 8.2, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 17930, 'average': 0.028629495825305277, 'lastValue': 0.009, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,35432,"[-77.74102, 53.69218, -77.74102, 53.69218]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",53.69218,-77.74102,QC
236034,L�vis - Parc Georges,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 17089, 'average': 0.026837466825295503, 'lastValue': 0.021, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17045, 'average': 6.895293365015522, 'lastValue': 2.5, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,34134,"[-71.16834, 46.80238, -71.16834, 46.80238]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.80238,-71.16834,QC
236035,Shawinigan - Saint-M,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 15326, 'average': 0.02686490022898322, 'lastValue': 0.016, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 14975, 'average': 7.08018292682926, 'lastValue': 2.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2021-09-17T11:00:00+00:00,30301,"[-72.7361, 46.5544, -72.7361, 46.5544]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.5544,-72.7361,QC
