Unnamed: 0,id,city,name,entity,country,sources,isMobile,isAnalysis,parameters,sensorType,lastUpdated,firstUpdated,measurements,bounds,manufacturers,coordinates.latitude,coordinates.longitude,province,pm25_average
41,741,NOVA SCOTIA,AYLESFORD MOUNTAIN,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 49675, 'average': 5.052711031710584, 'lastValue': 2.2, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 6999, 'average': 3.114730675810833e-05, 'lastValue': 0.0, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2017-04-24T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 49066, 'average': 0.03222629339609754, 'lastValue': 0.038, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,105740,"[-64.84025, 45.07254, -64.84025, 45.07254]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.07254,-64.84025,NS,5.052711031710584
42,744,NEW BRUNSWICK,BATHURST,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 49191, 'average': 0.0010903649433232645, 'lastValue': 0.0005, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 49759, 'average': 5.435010901162792, 'lastValue': 2.9, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 48981, 'average': 0.028252685931276937, 'lastValue': 0.038, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,147931,"[-65.633528, 47.60952799999999, -65.633528, 47.60952799999999]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",47.60952799999999,-65.633528,NB,5.435010901162792
43,746,NEW BRUNSWICK,MONCTON,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 49464, 'average': 0.02468951845277781, 'lastValue': 0.036, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 49922, 'average': 4.530721503683935, 'lastValue': 2.6, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 48973, 'average': 0.003116511215781522, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,148359,"[-64.789639, 46.101389000000005, -64.789639, 46.101389000000005]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.101389000000005,-64.789639,NB,4.530721503683935
44,747,NOVA SCOTIA,PORT HAWKESBURY,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 5169, 'average': 0.0008730434782608721, 'lastValue': 0.0077, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2022-10-04T18:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5147, 'average': 0.025530701754385956, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2022-10-04T18:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5143, 'average': 0.0008454148471615727, 'lastValue': 0.0035, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-10-04T18:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5178, 'average': 6.807391304347825, 'lastValue': 2.2, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2022-10-04T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5136, 'average': 0.000193421052631579, 'lastValue': 0.0012, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-06-03T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5142, 'average': 0.001054824561403508, 'lastValue': 0.0048, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-06-03T18:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2022-10-04T18:00:00+00:00,30915,"[-61.362122, 45.614028, -61.362122, 45.614028]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.614028,-61.362122,NS,6.807391304347825
45,748,PRINCE EDWARD ISLAND,CHARLOTTETOWN,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 51005, 'average': 0.02685713968760976, 'lastValue': 0.037, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 7228, 'average': 0.00020169100691775575, 'lastValue': 0.0005, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 50060, 'average': 6.927929660978589, 'lastValue': 5.3, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-12T04:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 51181, 'average': 0.0002448320755549615, 'lastValue': 0.0, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 51359, 'average': 0.001699612573742949, 'lastValue': 0.0002, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,210833,"[-63.1306, 46.2406, -63.1306, 46.2406]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.2406,-63.1306,PE,6.927929660978589
46,749,NEW BRUNSWICK,FOREST HILLS,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 7044, 'average': 0.03113080168776362, 'lastValue': 0.041, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 7128, 'average': 0.0037964135021097056, 'lastValue': 0.0018, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 7131, 'average': 6.6502109704641335, 'lastValue': 3.9, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2023-05-07T00:00:00+00:00,21303,"[-66.008333, 45.308778, -66.008333, 45.308778]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.308778,-66.008333,NB,6.6502109704641335
47,753,NEW BRUNSWICK,CASTLE ST. SAINT JO,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 12251, 'average': 0.003962152946906964, 'lastValue': 0.0011, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-04-28T01:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 45501, 'average': 5.007950767669077, 'lastValue': 4.2, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 12270, 'average': 0.03167032789533223, 'lastValue': 0.043, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2022-04-28T01:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,70022,"[-66.056111, 45.280278, -66.056111, 45.280278]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.280278,-66.056111,NB,5.007950767669077
48,758,BRITISH COLUMBIA,Williams Lake Column,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 51286, 'average': 0.02038176381345967, 'lastValue': 0.046, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 7085, 'average': -0.0001202449567723345, 'lastValue': 0.0002, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 53481, 'average': 7.906675097481296, 'lastValue': 1.6, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 30885, 'average': 15.51158424542622, 'lastValue': 7.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 49525, 'average': 0.006390454058733662, 'lastValue': 0.0012, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2016-03-07T14:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,192262,"[-122.150391, 52.14428, -122.150391, 52.14428]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",52.14428,-122.150391,BC,7.906675097481296
49,774,NOVA SCOTIA,Lake Major,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 49002, 'average': 0.028693237207825295, 'lastValue': 0.04, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 11399, 'average': 4.0379278445883146e-05, 'lastValue': -0.0001, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2022-04-25T16:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5159, 'average': 0.0006274900398406377, 'lastValue': -0.0003, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5159, 'average': 9.760956175298803e-05, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 11342, 'average': 0.0007947646419139151, 'lastValue': -0.0003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-04-25T16:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 36648, 'average': 4.497377049180328, 'lastValue': 6.7, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,118709,"[-63.48076, 44.7198, -63.48076, 44.7198]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.7198,-63.48076,NS,4.497377049180328
50,776,NOVA SCOTIA,PICTOU,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 11357, 'average': 0.0007463369397217631, 'lastValue': 0.0, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2022-04-25T16:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 48679, 'average': 0.027188478925977644, 'lastValue': 0.041, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 36612, 'average': 4.6910215155530315, 'lastValue': 4.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 48546, 'average': 0.0007628293241695945, 'lastValue': -0.0002, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5145, 'average': 0.0001052208835341365, 'lastValue': -0.0001, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5145, 'average': 0.00040120481927710883, 'lastValue': -0.0004, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,155484,"[-62.696575, 45.681744, -62.696575, 45.681744]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.681744,-62.696575,NS,4.6910215155530315
51,782,NOVA SCOTIA,KENTVILLE,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 37117, 'average': 5.728460462948579, 'lastValue': 3.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 11427, 'average': 0.0008219695805807091, 'lastValue': 0.0, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-04-25T16:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 49381, 'average': 0.028753833700588437, 'lastValue': 0.038, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5166, 'average': 0.0008560483870967745, 'lastValue': 0.0004, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5166, 'average': 0.0003504032258064521, 'lastValue': 0.0003, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,108257,"[-64.477425, 45.067284, -64.477425, 45.067284]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.067284,-64.477425,NS,5.728460462948579
52,836,BRITISH COLUMBIA,Abbotsford Airport,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 55420, 'average': 5.909469505155092, 'lastValue': 1.8, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 7546, 'average': 0.0020853862212943577, 'lastValue': 0.0003, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 54750, 'average': 13.474540148385664, 'lastValue': 18.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 54614, 'average': 0.006830405112874528, 'lastValue': 0.0021000000000000003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 54428, 'average': 0.14824184451377448, 'lastValue': 0.2, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 8, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 54489, 'average': 0.0214639912380389, 'lastValue': 0.038, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 54044, 'average': 0.0002461260923064189, 'lastValue': 0.0003, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,335291,"[-122.326556, 49.021505999999995, -122.326556, 49.021505999999995]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",49.021506,-122.326556,BC,5.909469505155092
53,922,ONTARIO,Bonner Lake,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 45417, 'average': 0.026263411034201174, 'lastValue': 0.035, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,45417,"[-82.1214, 49.3864, -82.1214, 49.3864]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",49.3864,-82.1214,ON,
54,958,SASKATCHEWAN,Saskatoon,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 6555, 'average': 0.006073513513513468, 'lastValue': 0.004, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 46320, 'average': 0.024948746928746095, 'lastValue': 0.044, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 33645, 'average': 9.078256227758008, 'lastValue': 6.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-06T19:00:00+00:00,86520,"[-106.662796, 52.136055, -106.662796, 52.136055]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",52.136055,-106.662796,SK,9.078256227758008
55,972,NORTHWEST TERRITORIES,Snare Rapids,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 45666, 'average': 0.028902791387150212, 'lastValue': 0.037, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-07T14:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2016-03-07T14:00:00+00:00,45666,"[-116.0078, 63.5086, -116.0078, 63.5086]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",63.5086,-116.0078,NT,
